id,titulo,tipo,fonteTitulo,data_publicacao,volume,issue,paginas,paginasInicio,paginasFim,numeroPaginas,doi,autores_artigo,orcid_autores,departamento,origem,financiador,repositorioIPBeja,apoiosPublicacao
WOS:000890187900001,"An Asp376Glu substitution in <i>ALS</i> gene and enhanced metabolism confers high tribenuron-methyl resistance in <i>Sinapis alba</i>",Article,"FRONTIERS IN PLANT SCIENCE",2022-11-11,13,,,,,13,10.3389/fpls.2022.1011596,"Candelario Palma-Bautista; Jose G. Vazquez-Garcia; Maria D. Osuna; Blanca Garcia-Garcia; Joel Torra; Joao Portugal; Rafael De Prado",,,WOS,N/A,N/A,N/A
WOS:000916840500001,"Graphic Model for Shop Floor Simulation and Control in the Context of Industry 5.0",Article,"APPLIED SCIENCES-BASEL",2023-01-01,13,2,,,,23,10.3390/app13020930,"Nuno Fernandes; Joao-Paulo Barros; Rogerio Campos-Rebelo",,,WOS,N/A,N/A,N/A
WOS:000952972500001,"Different Non-Target Site Mechanisms Endow Different Glyphosate Susceptibility in <i>Avena</i> Species from Spain",Article,AGRONOMY-BASEL,2023-03-01,13,3,,,,12,10.3390/agronomy13030763,"Jose G. Vazquez-Garcia; Joel Torra; Candelario Palma-Bautista; Fernando Bastida; Ricardo Alcantara-de la Cruz; Joao Portugal; Jesus V. Jorrin-Novo; Rafael De Prado",,,WOS,N/A,N/A,N/A
WOS:000953037500001,"Target-site and non-target-site resistance mechanisms confer multiple resistance to glyphosate and 2,4-D in<i> Carduus</i><i> acanthoides</i>",Article,"PESTICIDE BIOCHEMISTRY AND PHYSIOLOGY",2023-04-01,191,,,,,6,10.1016/j.pestbp.2023.105371,"Candelario Palma-Bautista; Pablo Belluccini; Jose G. Vazquez-Garcia; Ricardo Alcantara-de la Cruz; Francisco Barro; Joao Portugal; Rafael De Prado",,,WOS,N/A,N/A,N/A
WOS:000946662000037,"Towards an Integrated Tool Support for the Analysis of IOPT Nets Using the Spin Model Checker","Proceedings Paper","2022 IEEE 31ST INTERNATIONAL SYMPOSIUM ON INDUSTRIAL ELECTRONICS (ISIE)",2022-01-01,,,239-244,239,244,6,10.1109/ISIE51582.2022.9831529,"Joao-Paulo Barros; Luis Gomes",,,WOS,N/A,N/A,N/A
WOS:000946662000036,"A Graphical and Executable Model for Production Simulation in the Context of Industry 5.0","Proceedings Paper","2022 IEEE 31ST INTERNATIONAL SYMPOSIUM ON INDUSTRIAL ELECTRONICS (ISIE)",2022-01-01,,,233-238,233,238,6,10.1109/ISIE51582.2022.9831527,"Nuno Fernandes; Joao Paulo Barros; Rogerio Campos-Rebelo",0000-0002-0097-9883,Engenharia,WOS,N/A,N/A,N/A
WOS:001005690600001,"Convergent Adaptation of Multiple Herbicide Resistance to Auxin Mimics and ALS- and EPSPS-Inhibitors in <i>Brassica rapa</i> from North and South America",Article,PLANTS-BASEL,2023-05-26,12,11,,,,11,10.3390/plants12112119,"Jose Alfredo Dominguez-Valenzuela; Candelario Palma-Bautista; Jose G. Vazquez-Garcia; Marcos Yanniccari; Ramon Gigon; Ricardo Alcantara-de la Cruz; Rafael De Prado; Joao Portugal",,,WOS,N/A,N/A,N/A
WOS:000995093600001,"<i>Filago pyramidata</i> Tolerant to ALS-Inhibiting Herbicides: A New Invasive Weed in Olive Groves of Southern Spain",Article,AGRONOMY-BASEL,2023-04-28,13,5,,,,11,10.3390/agronomy13051273,"Candelario Palma-Bautista; Jose G. Vazquez-Garcia; Jose Alfredo Dominguez-Valenzuela; Ricardo Alcntara-de la Cruz; Rafael De Prado; Joao Portugal",,,WOS,N/A,N/A,N/A
WOS:001034728600001,"Asp376Glu Mutation and Enhanced Metabolism Controlling the Resistance to ALS-Inhibiting Herbicides in <i>Ixophorus unisetus</i> (J. Presl) Schltdl. from the Bajio, Mexico",Article,AGRONOMY-BASEL,2023-07-01,13,7,,,,15,10.3390/agronomy13071682,"Jose Alfredo Dominguez-Valenzuela; Jose G. Vazquez-Garcia; Patricia Castro; Candelario Palma-Bautista; Hugo E. Cruz-Hipolito; Maria-Dolores Rey; Rafael De Prado; Joao Portugal",,,WOS,N/A,N/A,N/A
WOS:001254562400001,"Event-Based Modeling of Input Signal Behaviors for Discrete-Event Controllers",Article,"APPLIED SCIENCES-BASEL",2024-06-01,14,12,,,,14,10.3390/app14125289,"Luis Gomes; Diogo Natario; Aniko Costa; Joao-Paulo Barros; Rogerio Campos-Rebelo",,,WOS,N/A,N/A,N/A
WOS:001267734200045,"Boosting Conceptual Thinking in a Programming Course - An Ontology-Based Approach","Proceedings Paper","PROCEEDINGS OF THE 54TH ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION, VOL 2, SIGCSE 2023",2023-01-01,,,1303-1303,1303,1303,1,10.1145/3545947.3576249,"Joao Paulo Barros",0000-0002-0097-9883,Engenharia,WOS,N/A,N/A,N/A
WOS:001305073700001,"Impacts of Generative Artificial Intelligence in Higher Education: Research Trends and Students' Perceptions",Article,"SOCIAL SCIENCES-BASEL",2024-08-01,13,8,,,,19,10.3390/socsci13080410,"Sandra Saude; Joao Paulo Barros; Ines Almeida",0000-0002-0097-9883,Engenharia,WOS,N/A,N/A,N/A
WOS:001283895000019,"Remote Debugger: A Tool to Remotely Monitor and Operate IOPT-Nets Controllers","Proceedings Paper","APPLICATION AND THEORY OF PETRI NETS AND CONCURRENCY, PETRI NETS 2024",2024-01-01,14628,,402-412,402,412,11,10.1007/978-3-031-61433-0_19,"Fernando Pereira; Joao-Paulo Barros; Filipe Moutinho; Aniko Costa; Rogerio Campos-Rebelo; Luis Gomes",,,WOS,N/A,N/A,N/A
WOS:000790577700017,"Physical Activity for Elderly People After an Acute Myocardial Infarction","Proceedings Paper","GERONTECHNOLOGY, IWOG 2019",2020-01-01,1185,,174-184,174,184,11,10.1007/978-3-030-41494-8_17,"Adriana Catarina Lopes; Rogerio Ferreira; Joao Vitor Vieira; Maria Margarida Goes",0000-0002-3905-4802,N/A,WOS,N/A,N/A,N/A
WOS:000790577700024,"Early Weaning of People Undergoing Invasive Mechanical Ventilation: The Impact of Rehabilitation Nursing Interventions","Proceedings Paper","GERONTECHNOLOGY, IWOG 2019",2020-01-01,1185,,240-249,240,249,10,10.1007/978-3-030-41494-8_24,"Raquel Amorim; Rogerio Ferreira; Ana Daniela Costa; Joao Vitor Vieira; Cesar Fonseca",0000-0002-3905-4802,N/A,WOS,N/A,N/A,N/A
WOS:000790577700028,"Benefits of Nursing Interventions in Preventing Complications in the Elderly with Alterations in Swallowing After Stroke","Proceedings Paper","GERONTECHNOLOGY, IWOG 2019",2020-01-01,1185,,283-291,283,291,9,10.1007/978-3-030-41494-8_28,"Gertrudes Espada; Rogerio Ferreira; Joao Vitor Vieira; Maria Margarida Goes",0000-0002-3905-4802,N/A,WOS,N/A,N/A,N/A
WOS:000790577700009,"Person in Need of Airway Cleaning and Use of Mechanical Insufflator-Exsufflator Device Gains from Rehabilitation Nursing Intervention for People in Intensive Care","Proceedings Paper","GERONTECHNOLOGY, IWOG 2019",2020-01-01,1185,,89-98,89,98,10,10.1007/978-3-030-41494-8_9,"Ana Daniela Costa; Rogerio Ferreira; Raquel Amorim; Joao Vitor Vieira; Cesar Fonseca",0000-0002-3905-4802,N/A,WOS,N/A,N/A,N/A
WOS:000790577700029,"Rehabilitation Nursing in the Elderly with Mobility Deficit Due to Fracture of the Femur","Proceedings Paper","GERONTECHNOLOGY, IWOG 2019",2020-01-01,1185,,292-303,292,303,12,10.1007/978-3-030-41494-8_29,"Maria Joao Soares; Rogerio Ferreira; Alexandra Alcobia; Joao Vitor Vieira; Cesar Fonseca",0000-0002-3905-4802,N/A,WOS,N/A,N/A,N/A
WOS:000578414900001,"Prevalence, associated factors and outcomes of pressure injuries in adult intensive care unit patients: the DecubICUs study",Article,"INTENSIVE CARE MEDICINE",2021-02-01,47,2,160-169,160,169,10,10.1007/s00134-020-06234-9,"Sonia O. Labeau; Elsa Afonso; Julie Benbenishty; Bronagh Blackwood; Carole Boulanger; Stephen J. Brett; Silvia Calvino-Gunther; Wendy Chaboyer; Fiona Coyer; Mieke Deschepper; Guy Francois; Patrick M. Honore; Radmilo Jankovic; Ashish K. Khanna; Mireia Llaurado-Serra; Frances Lin; Louise Rose; Francesca Rubulotta; Leif Saager; Ged Williams; Blot, Stijn, I",,,WOS,N/A,N/A,N/A
WOS:000622250500002,"Prevalence, associated factors and outcomes of pressure injuries in adult intensive care unit patients: the DecubICUs study (vol 47, pg 160, 2021)",Correction,"INTENSIVE CARE MEDICINE",2021-04-01,47,4,503-520,503,520,18,10.1007/s00134-020-06327-5,"Sonia O. Labeau; Elsa Afonso; Julie Benbenishty; Bronagh Blackwood; Carole Boulanger; Stephen J. Brett; Silvia Calvino-Gunther; Wendy Chaboyer; Fiona Coyer; Mieke Deschepper; Guy Francois; Patrick M. Honore; Radmilo Jankovic; Ashish K. Khanna; Mireia Llaurado-Serra; Frances Lin; Louise Rose; Francesca Rubulotta; Leif Saager; Ged Williams; Stijn I. Blot",,,WOS,N/A,N/A,N/A
WOS:000631961500001,"Conceptual Models of Nursing in Critical Care",Review,"CRITICAL CARE RESEARCH AND PRACTICE",2021-03-13,2021,,,,,6,10.1155/2021/5583319,"Joao V. Vieira; Sergio Deodato; Felismina Mendes",0000-0002-3905-4802,N/A,WOS,N/A,N/A,N/A
WOS:000661431800015,"Pressure injury prediction models for critically-ill patients should consider both the case-mix and local factors",Letter,"INTENSIVE AND CRITICAL CARE NURSING",2021-08-01,65,,,,,2,10.1016/j.iccn.2021.103033,"Mieke Deschepper; Sonia O. Labeau; Willem Waegeman; Stijn I. Blot",,,WOS,N/A,N/A,N/A
WOS:000788279700023,"The Position Therapy in Elderly People at Risk of Developing Pressure Injuries","Proceedings Paper","GERONTECHNOLOGY IV",2022-01-01,,,245-256,245,256,12,10.1007/978-3-030-97524-1_23,"Rita Ferreira; Maria Margarida Goes; Henrique Oliveira; Joao Vitor Vieira; Margarida Santos",0000-0002-3905-4802,N/A,WOS,N/A,N/A,N/A
WOS:000788279700033,"Surveillance and Fall Prevention in the Elderly","Proceedings Paper","GERONTECHNOLOGY IV",2022-01-01,,,355-365,355,365,11,10.1007/978-3-030-97524-1_33,"Joao Andre; Maria Margarida Goes; Henrique Oliveira; Joao Vitor Vieira; Margarida Santos",0000-0002-3905-4802,N/A,WOS,N/A,N/A,N/A
WOS:000788279700032,"Prevention of Falls in the Elderly and in People with Mobility Changes","Proceedings Paper","GERONTECHNOLOGY IV",2022-01-01,,,341-354,341,354,14,10.1007/978-3-030-97524-1_32,"Magali Palma; Helena Teixeira; Pedro Dias; Patricia Messias; Maria Jose Bule; Rogerio Ferreira; Joao Vitor Vieira",0000-0002-3905-4802,N/A,WOS,N/A,N/A,N/A
WOS:000788279700035,"Electrolyte Imbalances in the Elderly","Proceedings Paper","GERONTECHNOLOGY IV",2022-01-01,,,378-387,378,387,10,10.1007/978-3-030-97524-1_35,"Eugenia Sardinha; Rogerio Ferreira; Joao Vieira; Teresa Mestre; Ana Clara Nunes",0000-0002-3905-4802,N/A,WOS,N/A,N/A,N/A
WOS:000788279700022,"The Practice of Physical Activity in a Person with Type 2 Diabetes Mellitus","Proceedings Paper","GERONTECHNOLOGY IV",2022-01-01,,,233-244,233,244,12,10.1007/978-3-030-97524-1_22,"Filipa Martins; Rogerio F. Ferreira; Ana Clara Nunes; Joao V. Vieira; Teresa Mestre",0000-0002-3905-4802,N/A,WOS,N/A,N/A,N/A
WOS:000790333100025,"Gains from Nursing Care in Mobilizing the Elderly Person After Hip Arthroplasty","Proceedings Paper","GERONTECHNOLOGY III, IWOG 2020",2021-01-01,,,262-276,262,276,15,10.1007/978-3-030-72567-9_25,"Iromisa Pereira; Rogerio Ferreira; Joao Vieira; Maria M. Goes; Teresa Mestre; Henrique Oliveira",0000-0002-3905-4802,N/A,WOS,N/A,N/A,N/A
WOS:000847157700001,"Predicting Perceived Sport Performance via Self-Determination Theory",Review,"PERCEPTUAL AND MOTOR SKILLS",2022-10-01,129,5,1563-1580,1563,1580,18,10.1177/00315125221119121,"Joao Lourenco; Bartolome J. Almagro; Jose Carmona-Marquez; Pedro Saenz-Lopez",0000-0002-7746-5514,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:000885865400001,"Therapeutic Futility in Nursing: A Focus Group",Article,"SAGE OPEN NURSING",2022-10-01,8,,,,,8,10.1177/23779608221134768,"Joao V. Vieira; Sergio Deodato; Felismina Mendes",0000-0002-3905-4802,N/A,WOS,N/A,N/A,N/A
WOS:000978081300030,"Functional respiratory re-education interventions in people with respiratory disease: a systematic literature review",Review,"REVISTA BRASILEIRA DE ENFERMAGEM",2022-01-01,75,4,,,,9,10.1590/0034-7167-2021-0654,"Pedro Miguel Martins Dias; Helena Margarida dos Santos Teixeira; Magali Cavaco Palma; Patricia Alexandra Lopes Messias; Joao Vitor da Silva Vieira; Rogerio Manuel Ferrinho Ferreira",0000-0002-3905-4802,N/A,WOS,N/A,N/A,N/A
WOS:001324299300001,"Futile therapeutic nursing interventions in adult intensive care: A descriptive study","Article, Early Access","NURSING ETHICS",2024-09-28,,,,,,19,10.1177/09697330241277988,"Joao Vitor Vieira; Henrique Oliveira; Sergio Deodato; Felismina Mendes",0000-0002-3905-4802,N/A,WOS,N/A,N/A,N/A
WOS:A1990BR42P00189,"A HIGH-PERFORMANCE IMAGE-PROCESSING SYSTEM","Proceedings Paper","1990 IEEE INTERNATIONAL SYMP ON CIRCUITS AND SYSTEMS, VOLS 1-4",1990-01-01,,,751-754,751,754,4,,"LA SOUSA; MS PIEDADE; JJ CAEIRO",0000-0002-4760-726X,Engenharia,WOS,N/A,N/A,N/A
WOS:000187010500111,"Mixed exponentials filter for edge detection and the Fredholm integral equation of the first kind","Proceedings Paper","2003 INTERNATIONAL CONFERENCE ON IMAGE PROCESSING, VOL 3, PROCEEDINGS",2003-01-01,,,441-444,441,444,4,,"JJ Caeiro; M Piedade",0000-0002-4760-726X,Engenharia,WOS,N/A,N/A,N/A
WOS:000184832300041,"Estimation of anti-bacterial culture activity from digital images","Article, Proceedings Paper","PATTERN RECOGNITION AND IMAGE ANALYSIS, PROCEEDINGS",2003-01-01,2652,,354-359,354,359,6,,"JJ Caeiro; A Ventura",0000-0002-4760-726X,Engenharia,WOS,N/A,N/A,N/A
WOS:000287728002072,"IMPROVED ROAD CRACK DETECTION BASED ON ONE-CLASS PARZEN DENSITY ESTIMATION AND ENTROPY REDUCTION","Proceedings Paper","2010 IEEE INTERNATIONAL CONFERENCE ON IMAGE PROCESSING",2010-01-01,,,2201-2204,2201,2204,4,10.1109/ICIP.2010.5653305,"Henrique Oliveira; Jose Jasnau Caeiro; Paulo Lobato Correia",0000-0002-4760-726X,Engenharia,WOS,N/A,N/A,N/A
WOS:000393806900011,"A New Approach to System Identification and Parameter Tuning with Multiple Model Adaptive Estimators","Proceedings Paper","PROCEEDINGS OF THE 7TH INTERNATIONAL SYMPOSIUM ON IMAGE AND SIGNAL PROCESSING AND ANALYSIS (ISPA 2011)",2011-01-01,,,72-77,72,77,6,,"Joao Carlos Martins; Jose Jasnau Caeiro; Leonel A. Sousa",0000-0002-4760-726X,Engenharia,WOS,N/A,N/A,N/A
WOS:000209063800004,"The failure to obtain VC financing in the pre-start-up phase: Evidence from the Portuguese context",Article,"SOUTH AFRICAN JOURNAL OF BUSINESS MANAGEMENT",2012-12-01,43,4,45-53,45,53,9,10.4102/sajbm.v43i4.481,"J. Bilau; E. Couto",0000-0003-3146-8370,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000393420200495,"ACCELERATED UNSUPERVISED FILTERING FOR THE SMOOTHING OF ROAD PAVEMENT SURFACE IMAGERY","Proceedings Paper","2014 PROCEEDINGS OF THE 22ND EUROPEAN SIGNAL PROCESSING CONFERENCE (EUSIPCO)",2014-01-01,,,2465-2469,2465,2469,5,,"Henrique Oliveira; Jose Caeiro; Paulo Lobato Correia",0000-0002-4760-726X,Engenharia,WOS,N/A,N/A,N/A
WOS:000393420200245,"NONLINEAR SYSTEM IDENTIFICATION USING CONSTELLATION BASED MULTIPLE MODEL ADAPTIVE ESTIMATORS","Proceedings Paper","2014 PROCEEDINGS OF THE 22ND EUROPEAN SIGNAL PROCESSING CONFERENCE (EUSIPCO)",2014-01-01,,,1217-1221,1217,1221,5,,"Joao C. Martins; Jose Jasnau Caeiro; Leonel A. Sousa",0000-0002-4760-726X,Engenharia,WOS,N/A,N/A,N/A
WOS:000404932100003,"Angel investing in an austerity economy - the take-up of government policies in Portugal",Article,"EUROPEAN PLANNING STUDIES",2017-01-01,25,9,1516-1537,1516,1537,22,10.1080/09654313.2017.1328045,"Jose Bilau; Colin Mason; Tiago Botelho; Soumodip Sarkar",0000-0003-3146-8370,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000407744300007,"Financing innovative start-ups in Portuguese context: what is the role of business angels networks?",Article,"JOURNAL OF THE KNOWLEDGE ECONOMY",2016-12-01,7,4,920-934,920,934,15,10.1007/s13132-015-0304-1,"Jose Bilau; Soumodip Sarkar",0000-0003-3146-8370,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000540889200012,"What is the Role of Networks and Geography in Reward - Based Crowdfunding Success?","Proceedings Paper","PROCEEDINGS OF THE 13TH EUROPEAN CONFERENCE ON INNOVATION AND ENTREPRENEURSHIP (ECIE 2018)",2018-01-01,,,102-111,102,111,10,,"Jose Jacinto Bilau; Jorge Pires",0000-0003-3146-8370,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000432447000009,"Microcredit repayment in a European context: evidence from Portugal",Review,"QUARTERLY REVIEW OF ECONOMICS AND FINANCE",2018-05-01,68,,85-96,85,96,12,10.1016/j.qref.2017.11.002,"Jose Bilau; Josee St-Pierre",0000-0003-3146-8370,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000790340500031,"An Approach to Help Identifying Optimized Service Areas of Integrated Continuous Care Teams (ECCI): A Case Study in Alentejo - Portugal","Proceedings Paper","GERONTECHNOLOGY, IWOG 2018",2019-01-01,1016,,349-358,349,358,10,10.1007/978-3-030-16028-9_31,"Henrique Oliveira; Manuel Jose Lopes; Cesar Fonseca; Margarida Goes; David Mendes; Jose Caeiro",0000-0002-4760-726X,Engenharia,WOS,N/A,N/A,N/A
WOS:000790577700033,"How to Delineate the General Profiles of Functionality of Citizen's Aged 65 Years and Old as a Function of Its Age","Proceedings Paper","GERONTECHNOLOGY, IWOG 2019",2020-01-01,1185,,339-349,339,349,11,10.1007/978-3-030-41494-8_33,"Maria Goes; Manuel Lopes; Henrique Oliveira; Joao Maroco; Cesar Fonseca; Margarida Santos; Jose Caeiro",0000-0002-4760-726X,Engenharia,WOS,N/A,N/A,N/A
WOS:000790577700035,"A Nursing Care Intervention Model for Elderly People Adopting Self-care as a Central Concept","Proceedings Paper","GERONTECHNOLOGY, IWOG 2019",2020-01-01,1185,,359-372,359,372,14,10.1007/978-3-030-41494-8_35,"Maria Goes; Manuel Lopes; Henrique Oliveira; Joao Maroco; Cesar Fonseca; Margarida Santos; Jose Caeiro",0000-0002-4760-726X,Engenharia,WOS,N/A,N/A,N/A
WOS:000790577700031,"Psychometric Qualities of a Core Set to Ascertain the Functional Profile of Portuguese Elderly Citizens","Proceedings Paper","GERONTECHNOLOGY, IWOG 2019",2020-01-01,1185,,314-329,314,329,16,10.1007/978-3-030-41494-8_31,"Maria Goes; Manuel Lopes; Henrique Oliveira; Joao Maroco; Cesar Fonseca; Margarida Santos; Jose Caeiro",0000-0002-4760-726X,Engenharia,WOS,N/A,N/A,N/A
WOS:000524192100001,"Do anchor infrastructures matter for regional Smart Specialisation Strategy? The case of Alentejo",Article,"REGIONAL STUDIES",2021-03-04,55,3,453-464,453,464,12,10.1080/00343404.2020.1722804,"Soumodip Sarkar; Jose Jacinto Bilau; Maria Basilio",0000-0003-3146-8370,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000578993800001,"The Economic Impact of a New Type of Ripening Chamber in Traditional Cheese Manufacturing",Article,SUSTAINABILITY,2020-08-01,12,16,,,,8,10.3390/su12166682,"Nuno Teixeira; Maria Clara Pires; Paulo Ferreira; Graca P. Carvalho; Rute Santos; Francisco M. Rodrigues; Joao Dias; Joao C. Martins; Jose Jasnau Caeiro",0000-0002-4760-726X,Engenharia,WOS,N/A,N/A,N/A
WOS:000580962200002,"Impact of environmental conditions on the ripening of Queijo de evora PDO cheese",Article,"JOURNAL OF FOOD SCIENCE AND TECHNOLOGY-MYSORE",2021-10-01,58,10,3942-3952,3942,3952,11,10.1007/s13197-020-04856-x,"Joao Mestre Dias; Patricia Lage; Nuno Alvarenga; Joao Garcia; Joana Borrega; Maria Teresa Santos; Celia Lampreia; Luis Coelho; Joao Passaro; Joao Martins; Jose Caeiro; Elsa M. Goncalves; Antonio Martins",0000-0002-4760-726X,Engenharia,WOS,N/A,N/A,N/A
WOS:000689205900001,"Applying Computational Fluid Dynamics in the Development of Smart Ripening Rooms for Traditional Cheeses",Article,FOODS,2021-08-01,10,8,,,,14,10.3390/foods10081716,"Nuno Alvarenga; Joao Martins; Jose Caeiro; Joao Garcia; Joao Passaro; Luis Coelho; Maria Teresa Santos; Celia Lampreia; Antonio Martins; Joao Dias",0000-0002-4760-726X,Engenharia,WOS,N/A,N/A,N/A
WOS:000772147700016,"Hydric Resources and Meteorological Monitoring IoT System The Software Architecture","Proceedings Paper","INTERNET OF THINGS: TECHNOLOGY AND APPLICATIONS",2022-01-01,641,,252-267,252,267,16,10.1007/978-3-030-96466-5_16,"Raul Sousa Carvalho; Joao Miguel Santos; Joao C. Martins; Joao Filipe Santos; Patricia Palma; Jose Jasnau Caeiro",0000-0002-4760-726X,Engenharia,WOS,N/A,N/A,N/A
WOS:000772147700004,"Smart Lysimeter with Crop and Environment Monitoring Enhanced with Pest and Crop Control","Proceedings Paper","INTERNET OF THINGS: TECHNOLOGY AND APPLICATIONS",2022-01-01,641,,48-63,48,63,16,10.1007/978-3-030-96466-5_4,"Carlos Almeida; Joao C. Martins; Joao Miguel Santos; Jose Jasnau Caeiro",0000-0002-4760-726X,Engenharia,WOS,N/A,N/A,N/A
WOS:000877082000011,"IoT Lysimeter System with Enhanced Data Security","Proceedings Paper","CONTROLO 2022",2022-01-01,930,,119-129,119,129,11,10.1007/978-3-031-10047-5_11,"Geraldo Oliveira; Carlos Almeida; Joao Miguel Santos; Joao C. Martins; Jose Jasnau Caeiro",0000-0002-4760-726X,Engenharia,WOS,N/A,N/A,N/A
WOS:001294852300001,"Comparison of milk-clotting activity measurement using the Berridge's operator-based approach and a proposed digital method",Article,"INTERNATIONAL DAIRY JOURNAL",2024-12-01,159,,,,,6,10.1016/j.idairyj.2024.106055,"Jose Jasnau Caeiro; Joao Carlos Martins; Nuno Alvarenga; Sandra Gomes; Antonio P. L. Martins; Fernando Reboredo; Joao Dias",0000-0002-4760-726X,Engenharia,WOS,N/A,N/A,N/A
WOS:000248249200059,"IMPROVE:: Collaborative design review in mobile mixed reality","Proceedings Paper","VIRTUAL REALITY, PROCEEDINGS",2007-01-01,4563,,543-553,543,553,11,,"Pedro Santos; Andre Stork; Thomas Gierlinger; Alain Pagani; Bruno Araujo; Ricardo Jota; Luis Bruno; Joaquim Jorge; Joao Madeiras Pereira; Martin Witzel; Giuseppe Conti; Raffaele de Amicis; Inigo Barandarian; Celine Paloc; Oliver Machui; Jose M. Jimenez; Georg Bodammer; Don McIntyre",0000-0003-3313-7858,Engenharia,WOS,N/A,N/A,N/A
WOS:000248249200041,"IMPROVE:: Advanced displays and interaction techniques for collaborative design review","Proceedings Paper","Virtual Reality, Proceedings",2007-01-01,4563,,376-385,376,385,10,,"Pedro Santos; Andre Stork; Thomas Gierlinger; Alain Pagani; Bruno Araujo; Ricardo Jota; Luis Bruno; Joaquim Jorge; Joao Madeiras Pereira; Martin Witzel; Giuseppe Conti; Raffaele de Amicis; Inigo Barandarian; Celine Paloc; Maylu Hafner; Don McIntyre",0000-0003-3313-7858,Engenharia,WOS,N/A,N/A,N/A
WOS:000248044500077,"IMPROVE: Designing effective interaction for virtual and mixed reality environments","Proceedings Paper","Human-Computer Interaction, Pt 2, Proceedings",2007-01-01,4551,,689-699,689,699,11,,"Pedro Santos; Andre Stork; Thomas Gierlinger; Alain Pagani; Bruno Araujo; Ricardo Jota; Luis Bruno; Joaquim Jorge; Joao Madeiras Pereira; Martin Witzel; Giuseppe Conti; Raffaele de Amicis; Inigo Barandarian; Celine Paloc; Maylu Hafner; Don McIntyre",0000-0003-3313-7858,Engenharia,WOS,N/A,N/A,N/A
WOS:000283785000003,"IMMIView: a multi-user solution for design review in real-time",Article,"JOURNAL OF REAL-TIME IMAGE PROCESSING",2010-06-01,5,2,91-107,91,107,17,10.1007/s11554-009-0141-1,"Ricardo Jota; Bruno R. de Araujo; Luis C. Bruno; Joao M. Pereira; Joaquim A. Jorge",0000-0003-3313-7858,Engenharia,WOS,N/A,N/A,N/A
WOS:000342899100023,"A New Approach to Walking in Place","Proceedings Paper","HUMAN-COMPUTER INTERACTION - INTERACT 2013, PT III",2013-01-01,8119,,370-387,370,387,18,,"Luis Bruno; Joao Pereira; Joaquim Jorge",0000-0003-3313-7858,Engenharia,WOS,N/A,N/A,N/A
WOS:000403993700001,"Hip-directed walking-in-place using a single depth camera",Article,"INTERNATIONAL JOURNAL OF HUMAN-COMPUTER STUDIES",2017-09-01,105,,1-11,1,11,11,10.1016/j.ijhcs.2017.03.006,"Luis Bruno; Mauricio Sousa; Alfredo Ferreira; Joao Madeiras Pereira; Joaquim Jorge",0000-0003-3313-7858,Engenharia,WOS,N/A,N/A,N/A
WOS:001008353300001,"The school crisis and the anthropotechnical analysis: Sloterdijk's perspective on education",Article,"PRAXIS & SABER",2023-01-01,14,38,,,,12,10.19053/22160159.v14.n38.2023.15188,"Jose Pedro Matos Fernandes",0000-0002-7628-4666,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:000503224000002,"Service quality in Portuguese sport tourism companies",Article,"CUADERNOS DE TURISMO",2019-01-01,,44,27-41,27,41,15,10.6018/turismo.44.404721,"Pedro Bento; Luis Murta; Jesus Saez-Padilla",0000-0002-4395-2664,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:001235352900005,"Novelty, emotions and intention to be physically active in Physical Education students",Article,"APUNTS EDUCACION FISICA Y DEPORTES",2024-01-01,,156,47-56,47,56,10,10.5672/apunts.2014-0983.es.(2024/2).156.06,"Sebastian Fierro-Suero; David Gonzalez-Cutre; Luis Murta; Bartolome J. Almagro; Pedro Saenz-Lopez",0000-0002-4395-2664,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:001257618700001,"Towards a Sustainable Preservation of Medieval Colors through the Identification of the Binding Media, the Medieval Tempera",Review,SUSTAINABILITY,2024-06-01,16,12,,,,22,10.3390/su16125027,"Marcia Vieira; Maria J. Melo; Luis Mendonca de Carvalho",0000-0001-8536-5583,Biociências,WOS,N/A,N/A,N/A
WOS:001358137500001,"Internet security as part of citizen digital competence: systematic review",Article,"TEXTO LIVRE-LINGUAGEM E TECNOLOGIA",2024-01-01,17,,,,,13,10.1590/1983-3652.2024.51787,"Raquel Barragan Sanchez; Luis Manuel da Cruz Murta",0000-0002-4395-2664,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:A1992BW69A00431,"A DIGITAL PROCESSING LOSSY TRANSMISSION-LINE SIMULATOR","Proceedings Paper","1992 IEEE INTERNATIONAL SYMPOSIUM ON CIRCUITS AND SYSTEMS, VOLS 1-6",1992-01-01,,,1768-1771,1768,1771,4,,"M PIEDADE; M TAVARES; G TAVARES",0000-0002-2232-0422,Engenharia,WOS,N/A,N/A,N/A
