id,titulo,tipo,fonteTitulo,data_publicacao,volume,issue,paginas,paginasInicio,paginasFim,numeroPaginas,doi,autores_artigo,orcid_autores,departamento,origem,financiador,repositorioIPBeja,apoiosPublicacao
WOS:001038265400001,"ANALYSIS OF FLAWS IN GRAPHICAL REPRESENTATIONS OF STATISTICAL DATA IN THE FIELD OF OCCUPATIONAL SAFETYAND HEALTH",Article,"CADERNOS EDUCACAO TECNOLOGIA E SOCIEDADE",2023-01-01,16,1,9-22,9,22,14,10.14571/brajets.v16.n1.9-22,"Carla Santos; Cristina Dias; Ana Dias; Claudia Santos",0000-0002-0077-1249,"Matemática CFisicas",WOS,N/A,N/A,N/A
WOS:001147127500001,"Addressing the algebraic structure of a linear mixed model with balanced design towards model extension",Article,"MATHEMATICAL METHODS IN THE APPLIED SCIENCES",2024-05-15,47,7,6051-6059,6051,6059,9,10.1002/mma.9906,"Carla Santos; Cristina Dias; Nuno M. Brites; Celia Nunes; Joao Tiago Mexia",0000-0002-0077-1249,"Matemática CFisicas",WOS,N/A,N/A,N/A
WOS:001183190600001,"Comparison of optimal harvesting policies with general logistic growth and a general harvesting function",Article,"MATHEMATICAL METHODS IN THE APPLIED SCIENCES",2024-07-15,47,10,8076-8088,8076,8088,13,10.1002/mma.10004,"Miguel Reis; Nuno M. Brites; Carla Santos; Cristina Dias",0000-0002-0077-1249,"Matemática CFisicas",WOS,N/A,N/A,N/A
WOS:001207710300018,"An assessment of the true Gini coefficient regarding the fulfilment of the basic criteria for inequality measures",Article,"ACTA SCIENTIARUM-TECHNOLOGY",2024-01-01,46,1,,,,9,10.4025/actascitechnol.v46i1.64563,"Carla Maria Lopes da Silva Afonso dos Santos; Cristina Paula Silva Dias",0000-0002-0077-1249,"Matemática CFisicas",WOS,N/A,N/A,N/A
WOS:000506384000043,"A narrativa visual de ""A Trilogia da Margem"" de Suzy Lee","Proceedings Paper","5TH INTERNATIONAL CONFERENCE ON ILLUSTRATION AND ANIMATION (CONFIA 2017)",2017-01-01,,,417-427,417,427,11,,"C. Rebeca Comin Silva; C. Isabel Pires dos Santos; Diana da Silva Costa","0000-0002-8195-1101; 0000-0002-8683-5564","Artes H Desporto",WOS,N/A,N/A,N/A
WOS:000399922800002,"STUDY OF THE COGNITIVE STRUCTURE OF PORTUGUESE STUDENTS IN YEARS 9 (14-15 YEAR-OLDS) AND 12 (17-18 YEAR-OLDS) CONCERNING THE NOTION OF PROBABILITY: A CONTRIBUTION OF THEORIES OF NUCLEAR CONCEPTS AND THRESHOLD CONCEPTS",Article,"REVISTA LATINOAMERICANA DE INVESTIGACION EN MATEMATICA EDUCATIVA-RELIME",2017-03-01,20,1,9-38,9,38,30,10.12802/relime.17.2011,"Cesario Almeida; Luis Casas Garcia; Ricardo Luengo Gonzalez",0000-0003-4742-222X,"Matemática CFisicas",WOS,N/A,N/A,N/A
WOS:000455645600053,"The Influence of Infographics in Accessing Information: Multidimensionality in Visual Representation and Configuration of Different Media","Proceedings Paper","ADVANCES IN ERGONOMICS IN DESIGN (AHFE 2018)",2019-01-01,777,,497-508,497,508,12,10.1007/978-3-319-94706-8_53,"Cristina Santos; Maria Joao Pereira Neto; Marco Neves",0000-0002-8195-1101,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:000651052300038,"Information Design in Presentation, Interpretation and Dissemination of Natural and Cultural Heritage","Proceedings Paper","ADVANCES IN ERGONOMICS IN DESIGN",2020-01-01,955,,413-423,413,423,11,10.1007/978-3-030-20227-9_38,"Cristina Santos; Maria Joao Pereira Neto; Marco Neves",0000-0002-8195-1101,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:001206155200016,"Cognitive Mapping for AI-Augmented Interactive Print","Proceedings Paper","DESIGN, USER EXPERIENCE, AND USABILITY, DUXU 2023, PT II",2023-01-01,14031,,220-231,220,231,12,10.1007/978-3-031-35696-4_16,"Marco Neves; Joao Abrunhosa; Cristina Pires dos Santos",0000-0002-8195-1101,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:001206154900009,"Resources and Skills for Information Design Practice","Proceedings Paper","DESIGN, USER EXPERIENCE, AND USABILITY, DUXU 2023, PT I",2023-01-01,14030,,110-122,110,122,13,10.1007/978-3-031-35699-5_9,"Cristina Pires dos Santos; Marco Neves; Carolina Bozzi",0000-0002-8195-1101,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:000466711800116,"Initial underpricing and the Euronext Lisbon-listed companies","Proceedings Paper","2ND INTERNATIONAL SCIENTIFIC CONFERENCE - CONTEMPORARY ISSUES IN BUSINESS, MANAGEMENT AND EDUCATION 2013",2014-01-01,110,,1116-1123,1116,1123,8,10.1016/j.sbspro.2013.12.958,"Matias N. Isola; Fernando J. C. S. N. Teixeira; Fernando A. F. Ferreira",,,WOS,N/A,N/A,N/A
WOS:000448704000137,"FOSTERING DIGITAL COMPETENCIES IN A REGIONAL CONTEXT","Proceedings Paper","12TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED)",2018-01-01,,,5954-5958,5954,5958,5,,"E. Rodrigues; I. S. Brito; J. P. Barros; A. J. Toucinho Silva",0000-0001-8445-6651,Engenharia,WOS,N/A,N/A,N/A
WOS:000617739900243,"Moving to Project-Based Learning at the Program Level: an Experience Report","Proceedings Paper","PROCEEDINGS OF THE 2020 IEEE GLOBAL ENGINEERING EDUCATION CONFERENCE (EDUCON 2020)",2020-01-01,,,1614-1621,1614,1621,8,10.1109/educon45650.2020.9125297,"Isabel Sofia Brito; Joao Paulo Barros; Elsa Rodrigues",0000-0001-8445-6651,Engenharia,WOS,N/A,N/A,N/A
WOS:000864190600014,"Artificial intelligence, digital transformation and cybersecurity in the banking sector: A multi-stakeholder cognition-driven framework",Article,"RESEARCH IN INTERNATIONAL BUSINESS AND FINANCE",2022-04-01,60,,,,,15,10.1016/j.ribaf.2022.101616,"Ana Rita D. Rodrigues; Fernando A. F. Ferreira; Fernando J. C. S. N. Teixeira; Constantin Zopounidis",,,WOS,N/A,N/A,N/A
WOS:000882180900001,"A MULTICRITERIA EVALUATION SYSTEM FOR LARGE REAL ESTATE INVESTMENTS",Article,"INTERNATIONAL JOURNAL OF STRATEGIC PROPERTY MANAGEMENT",2022-01-01,26,4,305-317,305,317,13,10.3846/ijspm.2022.17922,"Rita S. B. S. Soares; Fernando A. F. Ferreira; Fernando J. C. S. N. Teixeira; Neuza C. M. Q. F. Ferreira",,,WOS,N/A,N/A,N/A
WOS:A1993KJ77100018,"REDUCTION OF NITROSOBENZENE BY 2-(ALPHA-HYDROXYETHYL)-3,4-DIMETHYLTHIAZOLIUM SALTS",Article,"JOURNAL OF THE CHEMICAL SOCIETY-CHEMICAL COMMUNICATIONS",1993-01-21,,2,133-134,133,134,2,10.1039/c39930000133,"LM FERREIRA; HT CHAVES; AM LOBO; S PRABHAKAR; HS RZEPA",0000-0003-2747-8891,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:A1995BE32G00028,"Theoretical mechanistic investigation of asymmetric aziridination by N-aryl-O-acylhydroxylamines","Proceedings Paper","E.C.C.C. 1 COMPUTATIONAL CHEMISTRY",1995-01-01,330,,140-144,140,144,3,,"HT Chaves; AM Lobo; S Prabhakar; HS Rzepa",0000-0003-2747-8891,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000189095100008,"A multiple objective mixed integer linear programming model for power generation expansion planning",Article,ENERGY,2004-03-01,29,4,613-627,613,627,15,10.1016/j.energy.2003.10.012,"CH Antunes; AG Martins; IS Brito",0000-0002-7556-4367,Engenharia,WOS,N/A,N/A,N/A
WOS:000243744900007,"Tool support for aspect-oriented requirements","Proceedings Paper","Proceedings of the 10th IASTED International Conference on Software Engineering and Applications",2006-01-01,,,38-44,38,44,7,,"Isabel Sofia Britol; Ana Moreira; Joao Araujo",0000-0002-7556-4367,Engenharia,WOS,N/A,N/A,N/A
WOS:000241937800061,"An XML-based language for specification and composition of aspectual concerns","Proceedings Paper","ICEIS 2006: PROCEEDINGS OF THE EIGHTH INTERNATIONAL CONFERENCE ON ENTERPRISE INFORMATION SYSTEMS",2006-01-01,,,410-+,410,+,3,,"Elisabete Soeiro; Isabel Sofia Brito; Ana Moreira",0000-0002-7556-4367,Engenharia,WOS,N/A,N/A,N/A
WOS:000242104000052,"Towards an integrated approach for aspectual requirements","Proceedings Paper","RE'06: 14th IEEE International Requirements Engineering Conference, Proceedings",2006-01-01,,,341-342,341,342,2,,"Isabel Sofia Brito; Ana Moreira",0000-0002-7556-4367,Engenharia,WOS,N/A,N/A,N/A
WOS:000259605900024,"A METADATA-DRIVEN APPROACH FOR ASPECT-ORIENTED REQUIREMENTS ANALYSIS","Proceedings Paper","ICEIS 2008: PROCEEDINGS OF THE TENTH INTERNATIONAL CONFERENCE ON ENTERPRISE INFORMATION SYSTEMS, VOL ISAS-2",2008-01-01,,,129-+,129,+,3,,"Sergio Agostinho; Ana Moreira; Andre Marques; Joao Araujo; Isabel Brito; Ricardo Ferreira; Ricardo Raminhos; Jasna Kovacevic; Rita Ribeiro; Philippe Chevalley",0000-0002-7556-4367,Engenharia,WOS,N/A,N/A,N/A
WOS:000265921400015,"IDENTIFYING AND RETRIEVING DISTRESS IMAGES FROM ROAD PAVEMENT SURVEYS","Proceedings Paper","2008 15TH IEEE INTERNATIONAL CONFERENCE ON IMAGE PROCESSING, VOLS 1-5",2008-01-01,,,57-60,57,60,4,,"Henrique Oliveira; Paulo Lobato Correia",0000-0001-8687-4291,Engenharia,WOS,N/A,N/A,N/A
WOS:000258081600012,"Reaction of aromatic nitroso compounds with chemical models of 'thiamine active aldehyde'",Article,TETRAHEDRON,2008-08-11,64,33,7759-7770,7759,7770,12,10.1016/j.tet.2008.06.008,"Luisa M. Ferreira; M. Manuel B. Marques; Paulo M. C. Gloria; Humberto T. Chaves; Joao-Pedro P. Franco; Isabel Mourato; Jose-Rafael T. Antunes; Henry S. Rzepa; Ana M. Lobo; Sundaresan Prabhakar",0000-0003-2747-8891,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000349999100056,"AUTOMATIC CRACK DETECTION ON ROAD IMAGERY USING ANISOTROPIC DIFFUSION AND REGION LINKAGE","Proceedings Paper","18TH EUROPEAN SIGNAL PROCESSING CONFERENCE (EUSIPCO-2010)",2010-01-01,,,274-278,274,278,5,,"Henrique Oliveira; Paulo Lobato Correia",0000-0001-8687-4291,Engenharia,WOS,N/A,N/A,N/A
WOS:000287728002072,"IMPROVED ROAD CRACK DETECTION BASED ON ONE-CLASS PARZEN DENSITY ESTIMATION AND ENTROPY REDUCTION","Proceedings Paper","2010 IEEE INTERNATIONAL CONFERENCE ON IMAGE PROCESSING",2010-01-01,,,2201-2204,2201,2204,4,10.1109/ICIP.2010.5653305,"Henrique Oliveira; Jose Jasnau Caeiro; Paulo Lobato Correia",0000-0001-8687-4291,Engenharia,WOS,N/A,N/A,N/A
WOS:000286751700002,"ASPECT-ORIENTED SPECIFICATION: A CASE STUDY IN SPACE DOMAIN",Article,"INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING",2010-09-01,20,6,783-808,783,808,26,10.1142/S0218194010004943,"Sergio Agostinho; Ana Moreira; Andre Marques; Joao Araujo; Ricardo Ferreira; Ricardo Raminhos; Rita Ribeiro; Isabel Brito; Philippe Chevalley",0000-0002-7556-4367,Engenharia,WOS,N/A,N/A,N/A
WOS:000296681800011,"Using Constraints for Intrusion Detection: The NeMODe System","Proceedings Paper","PRACTICAL ASPECTS OF DECLARATIVE LANGUAGES",2011-01-01,6539,,115-+,115,+,2,,"Pedro Salgueiro; Daniel Diaz; Isabel Brito; Salvador Abreu",0000-0002-7556-4367,Engenharia,WOS,N/A,N/A,N/A
WOS:000319828100014,"Automatic Road Crack Detection and Characterization",Article,"IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS",2013-03-01,14,1,155-168,155,168,14,10.1109/TITS.2012.2208630,"Henrique Oliveira; Paulo Lobato Correia",0000-0001-8687-4291,Engenharia,WOS,N/A,N/A,N/A
WOS:000370063600162,"<i>CrackIT</i> - AN IMAGE PROCESSING TOOLBOX FOR CRACK DETECTION AND CHARACTERIZATION","Proceedings Paper","2014 IEEE INTERNATIONAL CONFERENCE ON IMAGE PROCESSING (ICIP)",2014-01-01,,,798-802,798,802,5,,"Henrique Oliveira; Paulo Lobato Correia",0000-0001-8687-4291,Engenharia,WOS,N/A,N/A,N/A
WOS:000393420200495,"ACCELERATED UNSUPERVISED FILTERING FOR THE SMOOTHING OF ROAD PAVEMENT SURFACE IMAGERY","Proceedings Paper","2014 PROCEEDINGS OF THE 22ND EUROPEAN SIGNAL PROCESSING CONFERENCE (EUSIPCO)",2014-01-01,,,2465-2469,2465,2469,5,,"Henrique Oliveira; Jose Caeiro; Paulo Lobato Correia",0000-0001-8687-4291,Engenharia,WOS,N/A,N/A,N/A
WOS:000349558700031,"Requirements Specification for Controller Design - from Use Cases to IOPT Net Models","Proceedings Paper","2014 12TH IEEE INTERNATIONAL CONFERENCE ON INDUSTRIAL INFORMATICS (INDIN)",2014-01-01,,,207-+,207,+,2,,"Joao Paulo Barros; Isabel Sofia Brito; Luis Gomes",0000-0002-7556-4367,Engenharia,WOS,N/A,N/A,N/A
WOS:000380453900126,"Controller Design and Implementation: an Approach Based on Problem Frames and Petri Net Models","Proceedings Paper","PROCEEDINGS 2015 IEEE INTERNATIONAL CONFERENCE ON INDUSTRIAL INFORMATICS (INDIN)",2015-01-01,,,860-867,860,867,8,,"Isabel Sofia Brito; Joao Paulo Barros; Luis Gomes",0000-0002-7556-4367,Engenharia,WOS,N/A,N/A,N/A
WOS:000380489700064,"Qualitative Assessment of Access Control in a Database Management System","Proceedings Paper","2015 2ND INTERNATIONAL CONFERENCE ON INFORMATION SCIENCE AND SECURITY (ICISS)",2015-01-01,,,69-73,69,73,5,,"Isabel Sofia Brito; Luis Sobral",0000-0002-7556-4367,Engenharia,WOS,N/A,N/A,N/A
WOS:000393551200194,"From Requirements to Code (Re2Code) - A Model-Based Approach for Controller Implementation","Proceedings Paper","2016 IEEE 14TH INTERNATIONAL CONFERENCE ON INDUSTRIAL INFORMATICS (INDIN)",2016-01-01,,,1224-1230,1224,1230,7,,"Isabel Sofia Brito; Joao Paulo Barros; Luis Gomes",0000-0002-7556-4367,Engenharia,WOS,N/A,N/A,N/A
WOS:000405192300212,"Student Perspectives on the Use of a Java Library for Novices","Proceedings Paper","PROCEEDINGS OF 2017 IEEE GLOBAL ENGINEERING EDUCATION CONFERENCE (EDUCON2017)",2017-01-01,,,1405-1410,1405,1410,6,,"Joao Paulo Barros; Isabel Sofia Brito",0000-0002-7556-4367,Engenharia,WOS,N/A,N/A,N/A
WOS:000405493000030,"Modeling the Impact of UAVs in Sustainability","Proceedings Paper","2016 IEEE 24TH INTERNATIONAL REQUIREMENTS ENGINEERING CONFERENCE WORKSHOPS (REW)",2016-01-01,,,208-216,208,216,9,10.1109/REW.2016.33,"Jose M. Conejero; Isabel Sofia Brito; Ana Moreira; Jacome Cunha; Joao Araujo",0000-0002-7556-4367,Engenharia,WOS,N/A,N/A,N/A
WOS:000427159100021,"Software Requirements Analyst Profile: a descriptive study of Brazil and Mexico","Proceedings Paper","2017 IEEE 25TH INTERNATIONAL REQUIREMENTS ENGINEERING CONFERENCE (RE)",2017-01-01,,,204-212,204,212,9,10.1109/RE.2017.22,"Angelica Calazans; Roberto Paldes; Eloisa Masson; Kiane Rezende; Emeli Braosi; Nathacia Pereira; Isabel Sofia Brito",0000-0002-7556-4367,Engenharia,WOS,N/A,N/A,N/A
WOS:000427812000172,"Towards Automatic Code Generation for Distributed Cyber-Physical Systems: a First Prototype for Arduino Boards","Proceedings Paper","2017 22ND IEEE INTERNATIONAL CONFERENCE ON EMERGING TECHNOLOGIES AND FACTORY AUTOMATION (ETFA)",2017-01-01,,,,,,4,,"Artur Ataide; Joao Paulo Barros; Isabel Sofia Brito; Luis Gomes",0000-0002-7556-4367,Engenharia,WOS,N/A,N/A,N/A
WOS:000448704000137,"FOSTERING DIGITAL COMPETENCIES IN A REGIONAL CONTEXT","Proceedings Paper","12TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED)",2018-01-01,,,5954-5958,5954,5958,5,,"E. Rodrigues; I. S. Brito; J. P. Barros; A. J. Toucinho Silva",0000-0002-7556-4367,Engenharia,WOS,N/A,N/A,N/A
WOS:000419407600077,"Comparative study on hydrolysis and bioethanol production from cardoon and rockrose pretreated by dilute acid hydrolysis",Article,"INDUSTRIAL CROPS AND PRODUCTS",2018-01-01,111,,633-641,633,641,9,10.1016/j.indcrop.2017.11.037,"Maria C. Fernandes; Miguel D. Ferro; Ana F. C. Paulino; Humberto T. Chaves; Dmitry V. Evtuguin; Ana M. R. B. Xavier",0000-0003-2747-8891,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000426986000409,"Road Surface Crack Detection: Improved Segmentation with Pixel-based Refinement","Proceedings Paper","2017 25TH EUROPEAN SIGNAL PROCESSING CONFERENCE (EUSIPCO)",2017-01-01,,,2026-2030,2026,2030,5,,"Henrique Oliveira; Paulo Lobato Correia",0000-0001-8687-4291,Engenharia,WOS,N/A,N/A,N/A
WOS:000790340500031,"An Approach to Help Identifying Optimized Service Areas of Integrated Continuous Care Teams (ECCI): A Case Study in Alentejo - Portugal","Proceedings Paper","GERONTECHNOLOGY, IWOG 2018",2019-01-01,1016,,349-358,349,358,10,10.1007/978-3-030-16028-9_31,"Henrique Oliveira; Manuel Jose Lopes; Cesar Fonseca; Margarida Goes; David Mendes; Jose Caeiro",0000-0001-8687-4291,Engenharia,WOS,N/A,N/A,N/A
WOS:000790340500028,"Biological and Socio-Demographic Predictors of Elderly Quality of Life Living in the Community in Baixo-Alentejo, Portugal","Proceedings Paper","GERONTECHNOLOGY, IWOG 2018",2019-01-01,1016,,319-326,319,326,8,10.1007/978-3-030-16028-9_28,"Margarida Goes; Manuel Jose Lopes; Henrique Oliveira; Cesar Fonseca; David Mendes",0000-0001-8687-4291,Engenharia,WOS,N/A,N/A,N/A
WOS:000455614900429,"Road Surface Crack Detection using a Light Field Camera","Proceedings Paper","2018 26TH EUROPEAN SIGNAL PROCESSING CONFERENCE (EUSIPCO)",2018-01-01,,,2135-2139,2135,2139,5,,"David Fernandes; Paulo Lobato Correia; Henrique Oliveira",0000-0001-8687-4291,Engenharia,WOS,N/A,N/A,N/A
WOS:000477784500023,"Wine Quality Assessment under the Eindhoven Classification Method","Proceedings Paper","PROCEEDINGS OF THE 33RD INTERNATIONAL ECMS CONFERENCE ON MODELLING AND SIMULATION (ECMS 2019)",2019-01-01,33,1,158-164,158,164,7,,"Ana Pereira; Ana Crespo; Ana Fernandes; Ines Aranha; Margarida Figueiredo; Jorge Ribeiro; Humberto Chaves; Jose Neves; Henrique Vicente",0000-0003-2747-8891,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000790577700033,"How to Delineate the General Profiles of Functionality of Citizen's Aged 65 Years and Old as a Function of Its Age","Proceedings Paper","GERONTECHNOLOGY, IWOG 2019",2020-01-01,1185,,339-349,339,349,11,10.1007/978-3-030-41494-8_33,"Maria Goes; Manuel Lopes; Henrique Oliveira; Joao Maroco; Cesar Fonseca; Margarida Santos; Jose Caeiro",0000-0001-8687-4291,Engenharia,WOS,N/A,N/A,N/A
WOS:000790577700035,"A Nursing Care Intervention Model for Elderly People Adopting Self-care as a Central Concept","Proceedings Paper","GERONTECHNOLOGY, IWOG 2019",2020-01-01,1185,,359-372,359,372,14,10.1007/978-3-030-41494-8_35,"Maria Goes; Manuel Lopes; Henrique Oliveira; Joao Maroco; Cesar Fonseca; Margarida Santos; Jose Caeiro",0000-0001-8687-4291,Engenharia,WOS,N/A,N/A,N/A
WOS:000790577700031,"Psychometric Qualities of a Core Set to Ascertain the Functional Profile of Portuguese Elderly Citizens","Proceedings Paper","GERONTECHNOLOGY, IWOG 2019",2020-01-01,1185,,314-329,314,329,16,10.1007/978-3-030-41494-8_31,"Maria Goes; Manuel Lopes; Henrique Oliveira; Joao Maroco; Cesar Fonseca; Margarida Santos; Jose Caeiro",0000-0001-8687-4291,Engenharia,WOS,N/A,N/A,N/A
WOS:000559931400019,"A Nursing Care Intervention Model for Elderly People to Ascertain General Profiles of Functionality and Self Care Needs",Article,"SCIENTIFIC REPORTS",2020-02-04,10,1,,,,11,10.1038/s41598-020-58596-1,"Margarida Goes; Manuel Jose Lopes; Henrique Oliveira; Cesar Fonseca; Joao Maroco",0000-0001-8687-4291,Engenharia,WOS,N/A,N/A,N/A
WOS:000545338000011,"Immediate one-step lime precipitation and atmospheric carbonation as pretreatment for low biodegradable and high nitrogen wastewaters: A case study of explosives industry",Article,"JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING",2020-06-01,8,3,,,,10,10.1016/j.jece.2020.103808,"Luis Madeira; Adelaide Almeida; Margarida Ribau Teixeira; Ana Prazeres; Humberto Chaves; Fatima Carvalho",0000-0003-2747-8891,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000601557000001,"The Quality of Life of Older Individuals Following the World Health Organization Assessment Criteria",Article,GERIATRICS,2020-12-01,5,4,,,,11,10.3390/geriatrics5040102,"Margarida Goes; Manuel Jose Lopes; Joao Maroco; Henrique Oliveira; Cesar Fonseca; Lisete Monico; Pedro Parreira; Jose Garcia-Alonso; Lara Guedes de Pinho",0000-0001-8687-4291,Engenharia,WOS,N/A,N/A,N/A
WOS:000601168700009,"Data integration for infrastructure asset management in small to medium-sized water utilities",Article,"WATER SCIENCE AND TECHNOLOGY",2020-12-15,82,12,2737-2744,2737,2744,8,10.2166/wst.2020.377,"N. Carrico; B. Ferreira; R. Barreira; A. Antunes; C. Grueau; A. Mendes; D. Covas; L. Monteiro; J. Santos; I. S. Brito",0000-0002-7556-4367,Engenharia,WOS,N/A,N/A,N/A
WOS:000617739900243,"Moving to Project-Based Learning at the Program Level: an Experience Report","Proceedings Paper","PROCEEDINGS OF THE 2020 IEEE GLOBAL ENGINEERING EDUCATION CONFERENCE (EDUCON 2020)",2020-01-01,,,1614-1621,1614,1621,8,10.1109/educon45650.2020.9125297,"Isabel Sofia Brito; Joao Paulo Barros; Elsa Rodrigues",0000-0002-7556-4367,Engenharia,WOS,N/A,N/A,N/A
WOS:000656154200001,"Psychometric properties of the WHOQOL-BREF(PT) in a sample of elderly citizens",Article,"HEALTH AND QUALITY OF LIFE OUTCOMES",2021-05-17,19,1,,,,12,10.1186/s12955-021-01783-z,"Margarida Goes; Manuel Lopes; Joao Maroco; Henrique Oliveira; Cesar Fonseca",0000-0001-8687-4291,Engenharia,WOS,N/A,N/A,N/A
WOS:000646217700028,"Draw on artificial neural networks to assess and predict water quality","Proceedings Paper","6TH INTERNATIONAL CONFERENCE ON WATER RESOURCE AND ENVIRONMENT",2020-01-01,612,,,,,7,10.1088/1755-1315/612/1/012028,"A. Fernandes; H. Chaves; R. Lima; J. Neves; H. Vicente",0000-0003-2747-8891,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
