id,titulo,tipo,ano_publicacao,volume,paginas,organizacoes,citacoes,issn,isbn,doi,orcids_autores,autores,origem,keywords
SCOPUS_ID:85060689600,"Local government efficiency: is there anything new after Troika’s intervention in Portugal?",Journal,2020-06-01,10,309-332,N/A,N/A,1309422X,undefined,10.1007/s40822-019-00126-0,0000-0003-3868-9715,"Carlos Manuel Lopes Borralho",Scopus,
SCOPUS_ID:85169031736,"Resources and Skills for Information Design Practice","Book Series",2023-01-01,"14030 LNCS",110-122,N/A,N/A,03029743,"true, [9783031356988]",10.1007/978-3-031-35699-5_9,0000-0002-8195-1101,"Cristina Isabel Silva Pires dos Santos",Scopus,
SCOPUS_ID:85144219109,"Valuation and Communication of Heritage Through Design: Creation of a Graphic Brand from Cultural Heritage Elements Intrinsic to a Place","Book Series",2022-01-01,"1654 CCIS",306-314,N/A,N/A,18650929,"true, [9783031196782]",10.1007/978-3-031-19679-9_38,0000-0002-8195-1101,"Cristina Isabel Silva Pires dos Santos",Scopus,
SCOPUS_ID:85088742637,"How Can We “Visualize” the World? Essential Foundations of Information Design for Best Practices","Book Series",2020-01-01,"1224 CCIS",85-93,N/A,N/A,18650929,"true, [9783030507251]",10.1007/978-3-030-50726-8_11,0000-0002-8195-1101,"Cristina Isabel Silva Pires dos Santos",Scopus,
SCOPUS_ID:85090054544,"School success and school dropout in portuguese polytechnic higher education (case study)","Book Series",2021-01-01,"1266 AISC",419-427,N/A,N/A,21945357,"true, [9783030577988]",10.1007/978-3-030-57799-5_43,0000-0001-8445-6651,"Elsa da Piedade Chinita Soares Rodrigues",Scopus,
SCOPUS_ID:85088705995,"The game to promote the capability of reducing, reuse and recycling waste","Conference Proceeding",2020-06-09,171,undefined,N/A,N/A,25550403,undefined,10.1051/e3sconf/202017101012,0000-0001-8445-6651,"Elsa da Piedade Chinita Soares Rodrigues",Scopus,
SCOPUS_ID:85088702235,"A web system to engage people to reducing the environmental footprint of a school","Conference Proceeding",2020-06-09,171,undefined,N/A,N/A,25550403,undefined,10.1051/e3sconf/202017102001,0000-0001-8445-6651,"Elsa da Piedade Chinita Soares Rodrigues",Scopus,
SCOPUS_ID:85087869586,"Moving to project-based learning at the program level: An experience report","Conference Proceeding",2020-04-01,2020-April,1614-1621,N/A,N/A,21659559,"true, [9781728109305]",10.1109/EDUCON45650.2020.9125297,0000-0001-8445-6651,"Elsa da Piedade Chinita Soares Rodrigues",Scopus,
SCOPUS_ID:84902314409,"Using ICT to support e-Learning in higher education","Conference Proceeding",2014-01-01,1,588-593,N/A,N/A,undefined,"true, [9789897580208]",10.5220/0004964705880593,0000-0001-8445-6651,"Elsa da Piedade Chinita Soares Rodrigues",Scopus,
SCOPUS_ID:85172735958,"A Meta-analysis Regression on Efficient and Productivity Energy Research","Book Series",2024-01-01,undefined,1113-1120,N/A,N/A,21954356,"true, [9783031381645]",10.1007/978-3-031-38165-2_127,0000-0001-6306-8000,"Fernando José Calado e Silva Nunes Teixeira",Scopus,
SCOPUS_ID:85213867900,"Simulated practice in the development of clinical reasoning in nursing students: A systematic review protocol",Journal,2025-06-01,14,undefined,N/A,N/A,undefined,undefined,10.1016/j.mex.2024.103144,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85198562462,"Self-care in the person with chronic disease: A protocol for a self-care intervention",Journal,2024-12-01,13,undefined,N/A,N/A,undefined,undefined,10.1016/j.mex.2024.102829,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Ambas,N/A
SCOPUS_ID:85200154376,"Health-related outcomes of structured home-based rehabilitation programs among older adults: A systematic literature review",Journal,2024-08-15,10,undefined,N/A,N/A,24058440,undefined,10.1016/j.heliyon.2024.e35351,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85205680142,"Futile therapeutic nursing interventions in adult intensive care: A descriptive study",Journal,2024-01-01,undefined,undefined,N/A,N/A,09697330,undefined,10.1177/09697330241277988,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85158861639,"A nursing care-sensitive patient satisfaction measure in older patients",Journal,2023-12-01,13,undefined,N/A,N/A,undefined,undefined,10.1038/s41598-023-33805-9,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Ambas,N/A
SCOPUS_ID:85167923057,"Hyaluronic Acid as a Mechanism to Mitigate the Effects of Face Lower Third Aging in Dentistry: A Review",Journal,2023-08-01,13,undefined,N/A,N/A,undefined,undefined,10.3390/app13158657,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Ambas,N/A
SCOPUS_ID:85165958659,"The Effectiveness of Nursing Rehabilitation Interventions on Self-Care for Older Adults with Respiratory Disorders: A Systematic Review with Meta-Analysis",Journal,2023-07-01,20,undefined,N/A,N/A,16617827,undefined,10.3390/ijerph20146422,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85153931482,"Biopsychosocial Factors That Influence the Purpose in Life among Working Adults and Retirees",Journal,2023-04-01,20,undefined,N/A,N/A,16617827,undefined,10.3390/ijerph20085456,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85152036521,"A Low-Cost Deep Learning System to Characterize Asphalt Surface Deterioration",Journal,2023-03-01,15,undefined,N/A,N/A,undefined,undefined,10.3390/rs15061701,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85169700204,"A rapid literature review on the health-related outcomes of long-term person-centered care models in adults with chronic illness",Journal,2023-01-01,11,undefined,N/A,N/A,undefined,undefined,10.3389/fpubh.2023.1213816,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85152566828,"Effects of Telemonitoring in Adult Heart Failure Patients on Self-care and Quality of Life: A Systematic Review Protocol","Book Series",2023-01-01,undefined,102-107,N/A,N/A,2195271X,"true, [9783031290664]",10.1007/978-3-031-29067-1_12,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85152561341,"Development of Self-care Competence of the Older Adults with Bowel Elimination Ostomy","Book Series",2023-01-01,undefined,150-163,N/A,N/A,2195271X,"true, [9783031290664]",10.1007/978-3-031-29067-1_17,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85152554542,"Functional Profile of Older People Hospitalized in Long-Term Care: A Study of Probability in Portugal","Book Series",2023-01-01,undefined,401-411,N/A,N/A,2195271X,"true, [9783031290664]",10.1007/978-3-031-29067-1_38,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85145876230,"Automatic Rural Road Centerline Detection and Extraction from Aerial Images for a Forest Fire Decision Support System",Journal,2023-01-01,15,undefined,N/A,N/A,undefined,undefined,10.3390/rs15010271,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85149475957,"Functional Profile of Older Adults Hospitalized in Rehabilitation Units of the National Network of Integrated Continuous Care of Portugal: A Longitudinal Study",Journal,2022-11-01,12,undefined,N/A,N/A,undefined,undefined,10.3390/jpm12111937,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85141686229,"Cardiometabolic Risk after SARS-CoV-2 Virus Infection: A Retrospective Exploratory Analysis",Journal,2022-11-01,12,undefined,N/A,N/A,undefined,undefined,10.3390/jpm12111758,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Ambas,N/A
SCOPUS_ID:85127911522,"Surveillance and Fall Prevention in the Elderly","Book Series",2022-01-01,undefined,355-365,N/A,N/A,2195271X,"true, [9783030975234]",10.1007/978-3-030-97524-1_33,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Ambas,N/A
SCOPUS_ID:85127835331,"Satisfaction: A Concept Based on Functionality and Quality of Life to Be Integrated in a Nursing Care Performance System","Book Series",2022-01-01,undefined,84-93,N/A,N/A,2195271X,"true, [9783030975234]",10.1007/978-3-030-97524-1_9,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Ambas,N/A
SCOPUS_ID:85127835064,"The Position Therapy in Elderly People at Risk of Developing Pressure Injuries","Book Series",2022-01-01,undefined,245-256,N/A,N/A,2195271X,"true, [9783030975234]",10.1007/978-3-030-97524-1_23,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Ambas,N/A
SCOPUS_ID:85126235682,"A Data Fusion of IoT Sensor Networks for Decision Support in Forest Fire Suppression","Book Series",2022-01-01,"641 IFIP",96-108,N/A,N/A,18684238,"true, [9783030964658]",10.1007/978-3-030-96466-5_7,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85121574208,"Functional profile of older adults hospitalized in convalescence units of the national network of integrated continuous care of portugal: A longitudinal study",Journal,2021-12-01,11,undefined,N/A,N/A,undefined,undefined,10.3390/jpm11121350,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85106343368,"Psychometric properties of the WHOQOL-BREF(PT) in a sample of elderly citizens",Journal,2021-12-01,19,undefined,N/A,N/A,undefined,undefined,10.1186/s12955-021-01783-z,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Ambas,N/A
SCOPUS_ID:85111613965,"An integrated decision support system for improving wildfire suppression management",Journal,2021-08-01,10,undefined,N/A,N/A,undefined,undefined,10.3390/ijgi10080497,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85108882306,"Functioning and cognition of portuguese older adults attending in residential homes and day centers: A comparative study",Journal,2021-07-01,18,undefined,N/A,N/A,16617827,undefined,10.3390/ijerph18137030,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Ambas,N/A
SCOPUS_ID:85125673913,"Multi-image Super-Resolution Algorithm Supported on Sentinel-2 Satellite Images Geolocation Error","Conference Proceeding",2021-01-01,undefined,50-57,N/A,N/A,undefined,"true, [9781665412643]",10.1109/YEF-ECE52297.2021.9505092,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85125641024,"A Reconfigurable Switched-Capacitor DC-DC Step-up Converter Integrated in 130 nm CMOS","Conference Proceeding",2021-01-01,undefined,58-62,N/A,N/A,undefined,"true, [9781665412643]",10.1109/YEF-ECE52297.2021.9505159,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85125616185,"Analysis and Implementation of a Charge Pump DC-DC Converter","Conference Proceeding",2021-01-01,undefined,75-79,N/A,N/A,undefined,"true, [9781665412643]",10.1109/YEF-ECE52297.2021.9505056,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85124634811,"A sub-1V CMOS Instrumentation Amplifier for an AFE Interfacing with Sensors","Conference Proceeding",2021-01-01,undefined,1-6,N/A,N/A,undefined,"true, [9781665412643]",10.1109/YEF-ECE52297.2021.9505076,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85106435369,"Gains from Nursing Care in Mobilizing the Elderly Person After Hip Arthroplasty","Book Series",2021-01-01,undefined,262-276,N/A,N/A,2195271X,"true, [9783030725662]",10.1007/978-3-030-72567-9_25,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Ambas,N/A
SCOPUS_ID:85097314111,"The quality of life of older individuals following the world health organization assessment criteria",Journal,2020-12-01,5,1-11,N/A,N/A,undefined,undefined,10.3390/geriatrics5040102,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Ambas,N/A
SCOPUS_ID:85078900342,"A Nursing Care Intervention Model for Elderly People to Ascertain General Profiles of Functionality and Self Care Needs",Journal,2020-12-01,10,undefined,N/A,N/A,undefined,undefined,10.1038/s41598-020-58596-1,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Ambas,N/A
SCOPUS_ID:85092164297,"Infrared fire alarm for vehicle protection","Conference Proceeding",2020-07-01,undefined,19-24,N/A,N/A,undefined,"true, [9781728156781]",10.1109/YEF-ECE49388.2020.9171813,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85092163738,"FPGA-based satellite image classification for water bodies detection","Conference Proceeding",2020-07-01,undefined,44-48,N/A,N/A,undefined,"true, [9781728156781]",10.1109/YEF-ECE49388.2020.9171811,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85128027702,"Integrated continuous healthcare team computer system architecture",Book,2020-05-31,undefined,231-246,N/A,N/A,undefined,"true, [9781799819387, 9781799819370]",10.4018/978-1-7998-1937-0.ch013,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85084420987,"Early mobilization of the critically ill patient: Literature systematic review",Journal,2020-01-01,23,54-64,N/A,N/A,14107767,undefined,undefined,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85082306224,"Psychometric qualities of a core set to ascertain the functional profile of portuguese elderly citizens","Book Series",2020-01-01,"1185 CCIS",314-329,N/A,N/A,18650929,"true, [9783030414931]",10.1007/978-3-030-41494-8_31,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Ambas,N/A
SCOPUS_ID:85082305250,"How to delineate the general profiles of functionality of citizen’s aged 65 years and old as a function of its age","Book Series",2020-01-01,"1185 CCIS",339-349,N/A,N/A,18650929,"true, [9783030414931]",10.1007/978-3-030-41494-8_33,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Ambas,N/A
SCOPUS_ID:85082304660,"A nursing care intervention model for elderly people adopting self-care as a central concept","Book Series",2020-01-01,"1185 CCIS",359-372,N/A,N/A,18650929,"true, [9783030414931]",10.1007/978-3-030-41494-8_35,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Ambas,N/A
SCOPUS_ID:85065452980,"An approach to help identifying optimized service areas of integrated continuous care teams (ECCI): A case study in Alentejo - Portugal","Book Series",2019-01-01,1016,349-358,N/A,N/A,18650929,"true, [9783030160272]",10.1007/978-3-030-16028-9_31,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Ambas,N/A
SCOPUS_ID:85065428628,"Biological and socio-demographic predictors of elderly quality of life living in the community in Baixo-Alentejo, Portugal","Book Series",2019-01-01,1016,319-326,N/A,N/A,18650929,"true, [9783030160272]",10.1007/978-3-030-16028-9_28,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Ambas,N/A
SCOPUS_ID:85059822093,"Road surface crack detection using a light field camera","Conference Proceeding",2018-11-29,2018-September,2135-2139,N/A,N/A,22195491,"true, [9789082797015]",10.23919/EUSIPCO.2018.8553368,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85041470965,"Road surface crack Detection: Improved segmentation with pixel-based refinement","Conference Proceeding",2017-10-23,2017-January,2026-2030,N/A,N/A,undefined,"true, [9780992862671]",10.23919/EUSIPCO.2017.8081565,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:84911923393,"Accelerated unsupervised filtering for the smoothing of road pavement surface imagery","Conference Proceeding",2014-11-10,undefined,2465-2469,N/A,N/A,22195491,"true, [9780992862619]",undefined,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:84983161953,"CrackIT - An image processing toolbox for crack detection and characterization","Conference Proceeding",2014-01-28,undefined,798-802,N/A,N/A,undefined,"true, [9781479957514]",10.1109/ICIP.2014.7025160,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:84879315708,"Automatic road crack detection and characterization",Journal,2013-01-01,14,155-168,N/A,N/A,15249050,undefined,10.1109/TITS.2012.2208630,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:84861179002,"Automatic crack detection on road imagery using anisotropic diffusion and region linkage","Conference Proceeding",2010-12-01,undefined,274-278,N/A,N/A,22195491,undefined,undefined,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:78651104979,"Improved road crack detection based on one-class Parzen density estimation and entropy reduction","Conference Proceeding",2010-12-01,undefined,2201-2204,N/A,N/A,15224880,"true, [9781424479948]",10.1109/ICIP.2010.5653305,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:84922958306,"Generating and updating airport obstruction charts by merging spaceborne sar and other remote sensing data","Conference Proceeding",2010-01-01,undefined,83-86,N/A,N/A,undefined,"true, [9782874970214]",undefined,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:84863736699,"Automatic road crack segmentation using entropy and image dynamic thresholding","Conference Proceeding",2009-12-01,undefined,622-626,N/A,N/A,22195491,undefined,undefined,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:84863754886,"Supervised strategies for cracks detection in images of road pavement flexible surfaces","Conference Proceeding",2008-12-01,undefined,undefined,N/A,N/A,22195491,undefined,undefined,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:69949119326,"Identifying and retrieving distress images from road pavement surveys","Conference Proceeding",2008-12-01,undefined,57-60,N/A,N/A,15224880,"true, [1424417643, 9781424417643]",10.1109/ICIP.2008.4711690,0000-0001-8687-4291,"Henrique José Monteiro Oliveira",Scopus,
SCOPUS_ID:85173770497,"WASTEWATER DRAINAGE NETWORK: WORKING ATMOSPHERE’S ANALYSIS",Journal,2023-10-04,65,293-300,N/A,N/A,03506886,undefined,10.31306/s.65.3.5,0000-0003-2747-8891,"Humberto Manuel Índio Tomas Chaves",Scopus,
SCOPUS_ID:85167411941,"Assessment of Water Consumers Literacy","Book Series",2023-01-01,"Part F1186",1-27,N/A,N/A,23646934,undefined,10.1007/978-3-031-35279-9_1,0000-0003-2747-8891,"Humberto Manuel Índio Tomas Chaves",Scopus,
SCOPUS_ID:85121929798,"An Assessment of the Weight of the Experimental Component in Physics and Chemistry Classes","Book Series",2022-01-01,"363 LNNS",338-349,N/A,N/A,23673370,"true, [9783030926656]",10.1007/978-3-030-92666-3_29,0000-0003-2747-8891,"Humberto Manuel Índio Tomas Chaves",Scopus,
