id,titulo,fonte,doi,tipo,autores,departamento,orcids_autores,ano_publicacao,autor_principal,issn,isbn,volume,numero,paginas,editor,keywords,origem,financiador,repositorioIPBeja,apoiosPublicaçao
SCOPUS_ID:84891935853,"Application of ultrafiltration for valorization of ovine cheese whey","Procedia Engineering",10.1016/j.proeng.2012.09.005,"Conference Proceeding","Antónia Teresa Zorro Nobre Macedo","Tecnologias CAplicadas",0000-0002-6378-0564,2012,"Macedo A.",18777058,undefined,44,undefined,1949-1950,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:80052035728,"The role of concentration polarization in ultrafiltration of ovine cheese whey","Journal of Membrane Science",10.1016/j.memsci.2011.07.012,Journal,"Antónia Teresa Zorro Nobre Macedo","Tecnologias CAplicadas",0000-0002-6378-0564,2011,"Macedo A.",03767388,undefined,381,undefined,34-40,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:31844434616,"Reduction of wastewaters and valorisation of by-products from ""Serpa"" cheese manufacture using nanofiltration","Water Science and Technology",10.2166/wst.2005.0716,Journal,"Antónia Teresa Zorro Nobre Macedo","Tecnologias CAplicadas",0000-0002-6378-0564,2005,"Magueijo V.",02731223,undefined,52,undefined,393-399,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"António do Rosário Oliveira",Biociências,0000-0001-9976-6919,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"António Manuel da Costa Nunes Ribeiro",Biociências,0000-0003-3881-9081,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"António Manuel Gouveia Carloto","Tecnologias CAplicadas",0000-0002-9132-0223,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"António Miguel Bento Pereira","Artes H Desporto",0000-0002-1583-9269,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Armando de Jesus Ventura",Engenharia,0000-0002-2484-9880,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Bárbara da Conceição Rala Esparteiro","Educação CSComportamento",0000-0002-5271-9995,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85187416025,"Comparison of optimal harvesting policies with general logistic growth and a general harvesting function","Mathematical Methods in the Applied Sciences",10.1002/mma.10004,Journal,"Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2024,"Reis M.",01704214,undefined,47,undefined,8076-8088,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85205667442,"Strategies for Worker Training and Information in Occupational Safety and Health (OSH)","European Public and Social Innovation Review",10.31637/epsir-2024-787,Journal,"Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2024,"Dias A.",undefined,undefined,9,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85183022132,"Addressing the algebraic structure of a linear mixed model with balanced design towards model extension","Mathematical Methods in the Applied Sciences",10.1002/mma.9906,Journal,"Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2024,"Santos C.",01704214,undefined,47,undefined,6051-6059,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85211376950,"How the Variance-to-Mean Ratio Behaves in Relation to the Basic Principles for Inequality Measures","WSEAS Transactions on Business and Economics",10.37394/23207.2024.21.194,Journal,"Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2024,"Santos C.",11099526,undefined,21,undefined,2354-2362,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85185664611,"An assessment of the true Gini coefficient regarding the fulfilment of the basic criteria for inequality measures","Acta Scientiarum - Technology",10.4025/actascitechnol.v46i1.64563,Journal,"Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2024,"dos Santos C.M.L.d.S.A.",18062563,undefined,46,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85190236894,"Genotype × Environment Interaction: A Comparison between Joint Regression Analysis and Weighted Biplot Models","WSEAS Transactions on Environment and Development",10.37394/232015.2023.19.134,Journal,"Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2023,"Dias C.",17905079,undefined,19,undefined,1475-1488,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85180545917,"Operations with Iso-structured Models with Commutative Orthogonal Block Structure: An Introductory Approach","Springer Proceedings in Mathematics and Statistics",10.1007/978-3-031-39864-3_13,"Conference Proceeding","Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2023,"Santos C.",21941009,"true, [9783031398636]",430,undefined,157-168,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85169300618,"Joining Iso-Structured Models with Commutative Orthogonal Block Structure","WSEAS Transactions on Mathematics",10.37394/23206.2023.22.64,Journal,"Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2023,"Santos C.",11092769,undefined,22,undefined,577-585,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85143173089,"Adaptability and stability analysis of common wheat production","AIP Conference Proceedings",10.1063/5.0123542,"Conference Proceeding","Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2022,"Dias C.",0094243X,"true, [9780735442474]",2611,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85123622759,"Isolated and structured families of models for stochastic symmetric matrices","Computational and Mathematical Methods",10.1002/cmm4.1152,Journal,"Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2021,"Dias C.",undefined,undefined,3,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85136474324,"COVID-19 and online learning in higher education. A case study of students from Portalegre and Beja Polytechnic Institutes","International Journal of Educational Research and Innovation",10.46661/ijeri.5253,Journal,"Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2021,"de Borges M.I.",undefined,undefined,2021,undefined,317-325,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85085037871,"Models with commutative orthogonal block structure: a general condition for commutativity","Journal of Applied Statistics",10.1080/02664763.2020.1765322,Journal,"Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2020,"Santos C.",02664763,undefined,47,undefined,2421-2430,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85096623605,"Inference for isolated matrices and structured families of matrices","Proceedings of the International Conference on Industrial Engineering and Operations Management",undefined,"Conference Proceeding","Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2020,"Dias C.",undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85096557209,"On the derivation of complex linear models from simpler ones","Proceedings of the International Conference on Industrial Engineering and Operations Management",undefined,"Conference Proceeding","Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2020,"Santos C.",undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85058668057,"Model validation and vec operators","AIP Conference Proceedings",10.1063/1.5079167,"Conference Proceeding","Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2018,"Dias C.",0094243X,"true, [9780735417663]",2040,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85058183143,"Combining models","ACM International Conference Proceeding Series",10.1145/3274250.3274257,"Conference Proceeding","Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2018,"Santos C.",undefined,"true, [9781450365383]",undefined,undefined,11-15,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85058181503,"Degree-one models and cross product matrices","ACM International Conference Proceeding Series",10.1145/3274250.3274258,"Conference Proceeding","Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2018,"Dias C.",undefined,"true, [9781450365383]",undefined,undefined,50-54,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85006976517,"Joining models with commutative orthogonal block structure","Linear Algebra and Its Applications",10.1016/j.laa.2016.12.019,Journal,"Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2017,"Santos C.",00243795,undefined,517,undefined,235-245,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85008711885,"Imbedding linear regressions in models for factor crossing","AIP Conference Proceedings",10.1063/1.4968734,"Conference Proceeding","Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2016,"Santos C.",0094243X,"true, [9780735414549]",1790,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85008657316,"ANOVA like analysis for structured families of stochastic matrices","AIP Conference Proceedings",10.1063/1.4968735,"Conference Proceeding","Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2016,"Dias C.",0094243X,"true, [9780735414549]",1790,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84939896146,"Inference for types and structured families of commutative orthogonal block structures",Metrika,10.1007/s00184-014-0506-8,Journal,"Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2015,"Carvalho F.",00261335,undefined,78,undefined,337-372,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84890037631,"Relevant statistics for models with commutative orthogonal block structure and unbiased estimator for variance components","Journal of Interdisciplinary Mathematics",10.1080/09720502.2008.10700581,Journal,"Carla Maria Lopes da Silva Afonso dos Santos","Matemática CFisicas",0000-0002-0077-1249,2008,"Nunes C.",09720502,undefined,11,undefined,553-564,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85211577380,"Do rising interest rates matter for bank profitability? Evidence from Portuguese banks","European Journal of Government and Economics",10.17979/ejge.2024.13.2.10853,Journal,"Carlos Manuel Lopes Borralho","Ciências Empresariais",0000-0003-3868-9715,2024,"Pires C.",undefined,undefined,13,undefined,120-135,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85114170852,"Determinants of Portuguese banks' profitability: An update","Tourism and Management Studies",10.18089/tms.2021.170305,Journal,"Carlos Manuel Lopes Borralho","Ciências Empresariais",0000-0003-3868-9715,2021,"Pires C.",21828458,undefined,17,undefined,63-70,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85060689600,"Local government efficiency: is there anything new after Troika’s intervention in Portugal?","Eurasian Economic Review",10.1007/s40822-019-00126-0,Journal,"Carlos Manuel Lopes Borralho","Ciências Empresariais",0000-0003-3868-9715,2020,"Basílio M.",1309422X,undefined,10,undefined,309-332,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Carlos Manuel Marques Ribeiro","Tecnologias CAplicadas",0000-0002-7104-8226,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Cesário Paulo Lameiras de Almeida","Matemática CFisicas",0000-0003-4742-222X,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85169031736,"Resources and Skills for Information Design Practice","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",10.1007/978-3-031-35699-5_9,"Book Series","Cristina Isabel Silva Pires dos Santos","Artes H Desporto",0000-0002-8195-1101,2023,"dos Santos C.P.",03029743,"true, [9783031356988]","14030 LNCS",undefined,110-122,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85144219109,"Valuation and Communication of Heritage Through Design: Creation of a Graphic Brand from Cultural Heritage Elements Intrinsic to a Place","Communications in Computer and Information Science",10.1007/978-3-031-19679-9_38,"Book Series","Cristina Isabel Silva Pires dos Santos","Artes H Desporto",0000-0002-8195-1101,2022,"dos Santos C.P.",18650929,"true, [9783031196782]","1654 CCIS",undefined,306-314,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85088742637,"How Can We “Visualize” the World? Essential Foundations of Information Design for Best Practices","Communications in Computer and Information Science",10.1007/978-3-030-50726-8_11,"Book Series","Cristina Isabel Silva Pires dos Santos","Artes H Desporto",0000-0002-8195-1101,2020,"Pires dos Santos C.",18650929,"true, [9783030507251]","1224 CCIS",undefined,85-93,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Diana Godinho da Silva Costa","Artes H Desporto",0000-0002-8683-5564,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Elionora da Nazaré Cardoso Pinto dos Santos","Ciências Empresariais",0000-0002-9603-4250,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85090054544,"School success and school dropout in portuguese polytechnic higher education (case study)","Advances in Intelligent Systems and Computing",10.1007/978-3-030-57799-5_43,"Book Series","Elsa da Piedade Chinita Soares Rodrigues",Engenharia,0000-0001-8445-6651,2021,"Rodrigues E.",21945357,"true, [9783030577988]","1266 AISC",undefined,419-427,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85088705995,"The game to promote the capability of reducing, reuse and recycling waste","E3S Web of Conferences",10.1051/e3sconf/202017101012,"Conference Proceeding","Elsa da Piedade Chinita Soares Rodrigues",Engenharia,0000-0001-8445-6651,2020,"Rodrigues E.",25550403,undefined,171,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85088702235,"A web system to engage people to reducing the environmental footprint of a school","E3S Web of Conferences",10.1051/e3sconf/202017102001,"Conference Proceeding","Elsa da Piedade Chinita Soares Rodrigues",Engenharia,0000-0001-8445-6651,2020,"Bruno L.",25550403,undefined,171,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85087869586,"Moving to project-based learning at the program level: An experience report","IEEE Global Engineering Education Conference, EDUCON",10.1109/EDUCON45650.2020.9125297,"Conference Proceeding","Elsa da Piedade Chinita Soares Rodrigues",Engenharia,0000-0001-8445-6651,2020,"Brito I.S.",21659559,"true, [9781728109305]",2020-April,undefined,1614-1621,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84902314409,"Using ICT to support e-Learning in higher education","CSEDU 2014 - Proceedings of the 6th International Conference on Computer Supported Education",10.5220/0004964705880593,"Conference Proceeding","Elsa da Piedade Chinita Soares Rodrigues",Engenharia,0000-0001-8445-6651,2014,"Brito I.",undefined,"true, [9789897580208]",1,undefined,588-593,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Elsa Maria Nunes Barbosa","Ciências Empresariais",0000-0001-7971-1689,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Fernanda Maria dos Santos Pereira","Ciências Empresariais",0000-0002-5710-3719,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85172735958,"A Meta-analysis Regression on Efficient and Productivity Energy Research","Lecture Notes in Mechanical Engineering",10.1007/978-3-031-38165-2_127,"Book Series","Fernando José Calado e Silva Nunes Teixeira","Ciências Empresariais",0000-0001-6306-8000,2024,"Sequeira O.",21954356,"true, [9783031381645]",undefined,undefined,1113-1120,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85213867900,"Simulated practice in the development of clinical reasoning in nursing students: A systematic review protocol",MethodsX,10.1016/j.mex.2024.103144,Journal,"Henrique José Monteiro Oliveira",Engenharia,0000-0001-8687-4291,2025,"Pires R.",undefined,undefined,14,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85198562462,"Self-care in the person with chronic disease: A protocol for a self-care intervention",MethodsX,10.1016/j.mex.2024.102829,Journal,"Henrique José Monteiro Oliveira",Engenharia,0000-0001-8687-4291,2024,"Marques M.",undefined,undefined,13,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85200154376,"Health-related outcomes of structured home-based rehabilitation programs among older adults: A systematic literature review",Heliyon,10.1016/j.heliyon.2024.e35351,Journal,"Henrique José Monteiro Oliveira",Engenharia,0000-0001-8687-4291,2024,"Alves E.",24058440,undefined,10,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
